tagh,gin,shintip,norakaruyc,verelak,senyak,sanhanguyc,makeres,patshgamb,veranorogum,tan_hark,shenqi_hark
Arabkir,53000,qare,0,0,2,1,42,0,bad_cond,5,5
Arabkir,85000,qare,0,0,2,1,73,1,norm_cond,2,5
Arabkir,150000,qare,0,1,4,2,132,0,good_cond,7,7
Arabkir,72000,qare,0,0,2,1,66,1,norm_cond,5,5
Arabkir,70000,qare,0,0,2,1,65,2,norm_cond,3,4
Arabkir,68000,qare,0,0,2,1,57,0,bad_cond,5,5
Arabkir,75000,qare,0,1,3,1,90,1,good_cond,1,16
Arabkir,65000,panelayin,0,1,3,1,70,1,good_cond,7,9
Arabkir,110000,panelayin,0,1,4,1,120,1,good_cond,12,13
Arabkir,79000,qare,0,0,2,1,63,1,good_cond,4,5
Arabkir,100000,qare,1,1,4,1,123,0,norm_cond,10,10
Arabkir,140000,monolit,1,1,3,2,99,2,good_cond,7,8
Arabkir,99000,qare,0,0,4,1,106,1,good_cond,5,5
Arabkir,67000,qare,0,0,2,1,71,1,norm_cond,5,5
Arabkir,103000,qare,0,0,3,1,103,0,norm_cond,1,5
Arabkir,77000,qare,0,0,3,1,71,0,bad_cond,5,5
Arabkir,65000,qare,0,0,2,1,65,1,good_cond,4,4
Arabkir,74000,panelayin,1,1,2,1,65,1,good_cond,6,9
Arabkir,65000,qare,0,0,3,1,75,1,norm_cond,4,4
Arabkir,110000,qare,0,0,5,1,109,1,good_cond,1,5
Arabkir,69000,panelayin,0,1,2,1,74,1,norm_cond,5,9
Arabkir,66400,panelayin,0,1,3,1,68,1,norm_cond,7,9
Arabkir,118000,monolit,1,1,3,2,88,1,good_cond,6,8
Arabkir,77000,qare,0,0,3,1,62,0,norm_cond,2,4
Arabkir,102000,monolit,1,0,3,2,82,0,good_cond,2,4
Arabkir,84000,panelayin,0,1,3,1,93,1,good_cond,3,9
Arabkir,89000,monolit,1,1,2,1,51,1,good_cond,5,6
Arabkir,52000,panelayin,1,1,2,1,46,1,good_cond,10,10
Arabkir,90000,panelayin,0,1,4,2,105,1,norm_cond,13,14
Arabkir,60000,panelayin,0,1,3,1,80,2,norm_cond,1,9
Arabkir,100000,qare,0,0,3,1,75,1,good_cond,2,5
Arabkir,86000,qare,0,0,4,1,68,1,good_cond,3,5
Arabkir,67000,qare,0,0,2,1,58,1,good_cond,5,5
Arabkir,62000,qare,0,0,1,1,39,1,bad_cond,2,5
Arabkir,91000,panelayin,0,1,3,1,78,1,norm_cond,1,9
Arabkir,68800,panelayin,0,1,3,1,74,2,norm_cond,9,14
Arabkir,77000,qare,0,0,2,1,66,1,good_cond,4,5
Arabkir,60000,qare,0,0,2,1,37,0,good_cond,1,4
Arabkir,109000,monolit,1,1,2,2,60,1,good_cond,10,12
Arabkir,41000,qare,0,1,2,1,45,1,good_cond,6,6
Arabkir,90000,qare,0,0,3,1,90,2,norm_cond,4,4
Arabkir,65000,qare,0,0,3,1,56,1,good_cond,1,4
Arabkir,78000,qare,0,0,4,1,76,1,good_cond,5,5
Arabkir,145000,qare,1,1,3,1,126,1,good_cond,10,10
Arabkir,75000,panelayin,0,1,2,1,68,1,norm_cond,1,9
Arabkir,100000,panelayin,0,1,3,1,75,1,good_cond,10,12
Arabkir,72000,panelayin,0,1,4,1,85,2,norm_cond,5,9
Arabkir,135000,monolit,0,1,3,2,95,1,good_cond,9,9
Arabkir,88000,qare,1,1,2,1,60,1,bad_cond,8,17
Arabkir,177000,qare,0,0,4,1,91,2,good_cond,3,5
Arabkir,90000,qare,0,0,3,1,68,1,good_cond,4,5
Arabkir,48500,panelayin,0,1,1,1,43,1,good_cond,7,9
Arabkir,95000,qare,0,0,2,1,57,1,norm_cond,4,5
Arabkir,34690,panelayin,0,1,1,1,32,0,good_cond,6,6
Arabkir,118000,qare,0,0,4,1,103,1,good_cond,2,5
Arabkir,86000,qare,0,0,2,1,67,1,good_cond,4,4
Arabkir,160000,monolit,1,1,4,2,98,2,good_cond,4,18
Arabkir,90000,panelayin,0,1,3,2,107,0,good_cond,8,16
Arabkir,178000,monolit,1,1,4,2,110,2,good_cond,5,7
Arabkir,75240,panelayin,0,1,3,1,88,2,norm_cond,5,12
Arabkir,63500,qare,0,0,1,1,45,1,norm_cond,4,5
Arabkir,120000,monolit,1,1,3,2,79,1,good_cond,2,11
Arabkir,65000,panelayin,0,1,3,1,80,0,bad_cond,15,15
Arabkir,115000,monolit,1,1,2,1,50,1,good_cond,16,17
Arabkir,94000,panelayin,0,1,3,1,81,1,good_cond,1,9
Arabkir,84000,qare,0,0,2,1,65,0,good_cond,2,3
Arabkir,130000,monolit,1,1,3,2,95,0,good_cond,6,8
Arabkir,125000,panelayin,0,1,3,1,95,1,good_cond,2,16
Arabkir,65000,qare,0,0,2,1,52,1,good_cond,5,5
Arabkir,100000,qare,0,0,3,1,75,1,good_cond,2,5
Arabkir,86000,qare,0,0,4,1,68,1,good_cond,3,5
Arabkir,63000,qare,0,0,4,1,64,1,norm_cond,5,5
Arabkir,87000,qare,0,0,3,1,71,1,norm_cond,1,5
Arabkir,167000,qare,0,0,3,1,94,0,bad_cond,5,5
Arabkir,180000,qare,0,1,5,1,140,1,good_cond,1,6
Arabkir,60000,qare,0,1,2,1,48,0,good_cond,6,7
Arabkir,56000,panelayin,0,1,1,1,45,1,good_cond,9,9
Arabkir,166000,qare,0,0,5,2,162,0,good_cond,1,3
Arabkir,60000,qare,0,0,2,1,50,1,good_cond,3,5
Arabkir,95000,qare,0,1,3,1,92,0,bad_cond,2,8
Arabkir,90000,qare,0,0,5,1,93,0,bad_cond,2,5
Arabkir,81000,qare,0,0,3,1,75,2,bad_cond,3,5
Arabkir,53000,qare,0,0,3,1,60,1,norm_cond,5,5
Arabkir,120000,panelayin,0,1,3,1,94,1,good_cond,8,9
Arabkir,150000,qare,0,1,4,2,132,0,good_cond,7,7
Arabkir,93000,qare,0,0,4,1,93,2,norm_cond,5,5
Arabkir,87000,panelayin,0,1,3,1,81,0,good_cond,5,14
Arabkir,255000,monolit,1,1,3,2,119,2,good_cond,8,15
Arabkir,62000,qare,0,0,1,1,48,1,good_cond,1,5
Arabkir,160000,qare,0,0,4,2,110,1,good_cond,4,5
Arabkir,103000,qare,0,0,3,2,137,1,good_cond,1,5
Arabkir,79000,monolit,1,1,3,1,64,1,good_cond,10,10
Arabkir,76000,qare,0,0,2,2,65,1,norm_cond,4,5
Arabkir,73000,monolit,0,1,2,2,73,2,norm_cond,9,16
Arabkir,80000,panelayin,0,1,3,2,76,1,good_cond,2,7
Arabkir,86000,qare,0,0,3,1,80,2,norm_cond,3,5
Arabkir,89500,qare,0,0,5,1,114,0,norm_cond,4,5
Arabkir,60000,panelayin,0,1,1,1,42,1,good_cond,9,9
Arabkir,72000,qare,0,0,3,1,96,1,bad_cond,5,5
Arabkir,135000,qare,0,1,3,1,86,0,good_cond,6,6
Arabkir,55000,panelayin,0,1,4,1,107,2,norm_cond,10,16
Arabkir,80000,monolit,1,1,2,1,46,1,good_cond,12,15
Arabkir,72000,qare,0,0,4,1,74,1,good_cond,1,5
Arabkir,195000,monolit,0,0,5,1,143,0,bad_cond,3,5
Arabkir,68000,qare,0,0,3,1,57,1,good_cond,4,4
Arabkir,65000,panelayin,0,1,2,1,62,0,bad_cond,8,14
Arabkir,125000,monolit,1,1,3,2,97,1,bad_cond,8,8
Arabkir,55000,qare,0,0,3,1,48,0,norm_cond,5,5
Arabkir,75000,panelayin,0,1,2,1,70,1,good_cond,12,16
Arabkir,130000,panelayin,0,1,3,1,100,0,bad_cond,5,16
Arabkir,120000,panelayin,0,1,3,1,94,1,good_cond,8,9
Arabkir,60000,qare,0,1,2,1,48,1,good_cond,1,9
Arabkir,78000,qare,0,0,4,2,78,2,good_cond,5,5
Arabkir,105000,panelayin,0,1,3,1,95,1,good_cond,16,16
Arabkir,45000,qare,0,1,2,1,44,1,norm_cond,4,6
Arabkir,70000,qare,0,0,2,2,56,1,norm_cond,4,5
Arabkir,120000,qare,0,0,3,1,73,1,good_cond,2,3
Arabkir,120000,qare,0,0,3,1,73,1,good_cond,2,3
Arabkir,95000,panelayin,0,1,3,1,90,0,good_cond,6,10
Arabkir,82000,monolit,1,1,2,1,48,1,good_cond,12,17
Arabkir,112000,panelayin,0,1,3,1,97,0,bad_cond,3,9
Arabkir,58000,panelayin,0,1,1,1,45,1,good_cond,3,9
Arabkir,89000,qare,0,0,3,1,77,1,good_cond,5,5
Arabkir,95000,panelayin,0,1,4,1,119,1,good_cond,13,14
Arabkir,80000,panelayin,0,1,3,1,112,1,good_cond,1,9
Arabkir,100000,panelayin,0,1,4,1,80,1,good_cond,1,9
Arabkir,150000,qare,0,1,3,1,120,0,bad_cond,14,15
Arabkir,68000,panelayin,1,1,2,1,45,1,good_cond,2,8
Arabkir,58000,qare,0,1,2,1,60,1,norm_cond,1,8
Arabkir,70000,qare,0,0,3,2,83,1,norm_cond,1,5
Arabkir,67000,qare,0,0,2,1,48,0,good_cond,4,5
Arabkir,95000,qare,0,0,3,1,71,1,good_cond,4,5
Arabkir,95000,panelayin,0,1,3,1,85,0,good_cond,5,12
Arabkir,125000,qare,0,0,4,1,130,0,bad_cond,1,3
Arabkir,137000,qare,0,0,3,1,73,1,good_cond,1,5
Arabkir,57000,qare,0,0,2,2,58,2,norm_cond,5,5
Arabkir,120000,qare,0,1,3,1,72,0,bad_cond,2,6
Arabkir,115000,qare,0,0,3,1,80,0,bad_cond,3,4
Arabkir,115000,monolit,1,1,3,2,92,1,good_cond,11,14
Arabkir,75000,panelayin,0,1,3,2,71,1,norm_cond,7,16
Arabkir,80000,qare,0,0,3,1,70,0,good_cond,5,5
Arabkir,120000,qare,0,0,3,1,89,1,good_cond,5,5
Arabkir,66000,panelayin,0,1,2,1,60,0,norm_cond,1,9
Arabkir,119000,qare,0,0,4,1,98,1,good_cond,3,3
Arabkir,105000,monolit,0,1,3,1,72,1,good_cond,8,9
Arabkir,134900,qare,0,1,4,2,130,1,good_cond,3,7
Arabkir,100000,qare,0,0,4,1,97,0,bad_cond,1,5
Arabkir,39900,qare,0,0,1,1,48,1,norm_cond,4,5
Arabkir,78000,panelayin,0,1,2,1,67,1,good_cond,8,12
Arabkir,249000,monolit,1,1,3,3,111,1,good_cond,13,17
Arabkir,69000,qare,0,0,2,1,57,1,norm_cond,5,5
Arabkir,45000,qare,0,0,1,1,33,0,good_cond,1,5
Arabkir,79000,monolit,0,1,3,1,97,0,norm_cond,9,16
Arabkir,69000,qare,0,0,3,1,65,1,norm_cond,3,5
Arabkir,165000,monolit,1,1,3,2,105,2,good_cond,2,8
Arabkir,100000,panelayin,0,1,3,1,89,1,good_cond,6,9
Arabkir,65000,qare,0,0,2,2,57,1,norm_cond,1,5
Arabkir,65000,qare,0,0,3,1,75,0,norm_cond,1,5
Arabkir,51000,panelayin,0,1,2,1,66,1,norm_cond,8,9
Arabkir,82000,qare,0,0,3,1,97,2,norm_cond,5,5
Arabkir,113000,monolit,1,1,3,2,71,2,good_cond,13,14
Arabkir,56000,qare,0,0,1,1,50,1,norm_cond,2,5
Arabkir,140000,qare,0,1,3,1,105,1,good_cond,1,9
Arabkir,60000,qare,0,0,2,1,45,0,norm_cond,4,5
Arabkir,125000,qare,0,0,3,1,76,1,good_cond,2,4
Arabkir,53000,qare,0,0,3,1,60,1,norm_cond,5,5
Arabkir,57000,qare,0,0,2,1,50,0,good_cond,5,5
Arabkir,230000,qare,1,0,2,2,108,1,good_cond,2,4
Arabkir,56000,qare,0,0,2,1,65,1,norm_cond,5,5
Arabkir,63000,panelayin,0,1,1,1,50,1,norm_cond,9,12
Arabkir,45000,panelayin,0,0,2,1,32,1,good_cond,5,5
Arabkir,79000,qare,0,0,2,1,46,1,good_cond,5,5
Arabkir,152000,monolit,1,1,4,2,117,1,good_cond,10,15
Arabkir,70000,monolit,1,1,2,1,46,1,good_cond,6,8
Arabkir,60000,monolit,1,1,2,1,55,1,bad_cond,3,12
Arabkir,53000,qare,0,0,3,1,60,1,norm_cond,5,5
Arabkir,88000,qare,0,0,2,1,67,1,good_cond,4,5
Arabkir,249000,monolit,1,1,3,3,111,1,good_cond,13,17
Arabkir,133000,monolit,1,1,4,2,91,1,good_cond,10,12
Arabkir,57000,panelayin,0,1,2,1,55,0,good_cond,7,9
Arabkir,100000,qare,0,0,3,1,75,1,good_cond,2,5
Arabkir,62000,qare,0,0,1,1,48,1,good_cond,1,5
Arabkir,91500,panelayin,0,1,3,1,80,1,good_cond,2,9
Arabkir,67500,qare,0,0,2,1,70,0,norm_cond,4,4
Arabkir,47000,panelayin,0,1,2,1,42,1,good_cond,3,9
Arabkir,67000,qare,0,0,2,1,43,1,good_cond,4,5
Arabkir,115000,monolit,1,1,3,2,86,0,good_cond,2,8
Arabkir,79000,qare,0,0,3,2,73,0,norm_cond,5,5
Arabkir,90000,qare,0,0,3,1,86,1,norm_cond,4,5
Arabkir,103000,qare,0,0,4,2,137,0,good_cond,1,5
Arabkir,58000,monolit,1,1,2,1,47,1,good_cond,6,8
Arabkir,140000,qare,0,0,4,1,94,0,bad_cond,3,5
Arabkir,180000,monolit,1,1,3,2,89,1,good_cond,6,6
Arabkir,105000,qare,1,0,3,1,100,1,norm_cond,4,5
Arabkir,110000,qare,0,0,4,1,95,1,good_cond,3,5
Arabkir,75000,qare,0,0,3,1,87,2,norm_cond,1,4
Arabkir,103000,qare,0,0,3,2,137,1,good_cond,1,5
Arabkir,110000,qare,0,0,3,1,72,1,norm_cond,3,5
Arabkir,85000,panelayin,0,1,3,1,75,1,good_cond,9,9
Arabkir,230000,monolit,1,1,4,3,128,1,good_cond,6,17
Arabkir,80000,panelayin,0,1,3,1,83,1,norm_cond,10,10
Arabkir,122000,monolit,1,1,3,2,79,1,good_cond,2,12
Arabkir,84000,qare,0,0,2,1,75,1,good_cond,3,5
Arabkir,86000,qare,0,0,3,1,84,1,good_cond,5,5
Arabkir,57000,qare,0,0,4,1,80,0,bad_cond,1,1
Arabkir,130000,qare,0,0,3,1,90,1,good_cond,5,5
Arabkir,86000,qare,0,0,3,1,78,1,good_cond,2,5
Arabkir,120000,qare,0,0,3,1,100,1,good_cond,3,3
Arabkir,120000,panelayin,0,1,3,1,90,0,bad_cond,1,9
Arabkir,75000,qare,0,0,3,1,76,0,norm_cond,5,5
Arabkir,76000,panelayin,0,1,2,1,61,1,good_cond,2,12
Arabkir,200000,qare,0,0,6,3,220,1,good_cond,5,5
Arabkir,75000,qare,0,0,3,1,79,1,good_cond,2,4
Arabkir,80000,panelayin,0,1,3,1,70,1,good_cond,1,9
Arabkir,80000,panelayin,0,1,3,1,70,0,bad_cond,1,9
Arabkir,57000,qare,0,0,2,1,43,1,norm_cond,2,4
Arabkir,250000,monolit,0,1,3,1,179,0,bad_cond,14,14
Arabkir,47000,qare,0,0,2,1,60,1,norm_cond,1,5
Arabkir,65000,qare,0,0,1,1,51,0,bad_cond,1,5
Arabkir,71000,qare,0,0,2,1,52,1,good_cond,5,5
Arabkir,72000,qare,0,0,3,1,74,1,bad_cond,1,5
Arabkir,58000,qare,0,0,1,1,43,1,norm_cond,3,5
Arabkir,42000,qare,0,0,1,1,36,1,good_cond,5,5
Arabkir,59000,qare,0,0,2,1,47,1,good_cond,1,5
Arabkir,110000,qare,1,1,3,1,89,1,good_cond,5,12
Arabkir,183500,qare,0,0,5,3,160,2,good_cond,5,5
Arabkir,67000,qare,0,0,2,1,63,1,norm_cond,5,5
Arabkir,93000,qare,0,0,4,1,93,2,norm_cond,5,5
Arabkir,52000,qare,0,0,1,1,30,1,good_cond,5,5
Arabkir,150000,monolit,1,1,2,1,80,1,good_cond,12,17
Arabkir,55000,qare,0,0,1,2,40,1,good_cond,3,5
Arabkir,98000,qare,0,1,3,1,76,1,good_cond,5,6
Arabkir,85000,qare,0,0,2,1,72,1,bad_cond,4,5
Arabkir,180000,monolit,1,1,3,2,84,1,good_cond,5,6
Arabkir,112000,monolit,1,1,2,1,62,1,good_cond,15,16
Arabkir,120000,qare,0,0,4,1,97,0,good_cond,5,5
Arabkir,85000,qare,0,0,3,1,71,1,good_cond,5,5
Arabkir,105000,qare,0,0,4,1,89,0,good_cond,4,4
Arabkir,105000,qare,0,1,4,2,100,1,good_cond,6,7
Arabkir,98000,monolit,1,1,2,1,53,1,good_cond,2,9
Arabkir,67000,qare,0,0,3,2,84,2,bad_cond,5,5
Arabkir,65000,qare,0,0,3,1,65,1,norm_cond,2,4
Arabkir,136000,monolit,0,1,3,2,87,2,good_cond,6,12
Arabkir,62000,qare,0,1,2,1,50,0,good_cond,7,7
Arabkir,108000,qare,0,0,3,1,78,0,bad_cond,3,5
Arabkir,71000,qare,0,0,2,1,57,2,good_cond,5,5
Arabkir,120000,panelayin,0,1,3,1,92,1,good_cond,2,12
Arabkir,120000,panelayin,0,1,4,1,92,1,good_cond,2,12
Arabkir,58000,qare,0,0,2,1,48,1,norm_cond,1,5
Arabkir,88000,qare,0,0,3,1,65,1,good_cond,5,5
Arabkir,55000,panelayin,0,1,2,1,42,1,good_cond,8,9
Arabkir,85000,qare,0,0,3,1,101,2,norm_cond,5,5
Arabkir,120000,qare,0,0,3,2,94,1,good_cond,1,5
Arabkir,97000,qare,0,1,3,1,98,0,norm_cond,4,8
Arabkir,75000,panelayin,0,1,3,1,79,1,norm_cond,4,9
Arabkir,57000,qare,0,0,1,1,33,0,good_cond,2,5
Arabkir,99000,qare,0,0,3,1,83,1,good_cond,2,3
Arabkir,87000,panelayin,0,1,3,1,91,1,norm_cond,3,9
Arabkir,220000,monolit,1,1,4,2,131,0,good_cond,2,7
Arabkir,85000,panelayin,0,1,3,1,88,1,norm_cond,5,14
Arabkir,87000,qare,0,0,4,1,107,1,good_cond,5,5
Arabkir,249000,monolit,1,1,3,3,111,1,good_cond,13,17
Arabkir,86000,qare,0,0,4,1,68,1,good_cond,3,5
Arabkir,93000,qare,0,0,4,1,93,2,norm_cond,5,5
Arabkir,133000,monolit,1,1,4,2,91,1,good_cond,10,12
Arabkir,120000,panelayin,0,1,3,1,94,1,good_cond,8,9
Arabkir,66000,qare,0,0,1,1,35,1,good_cond,2,5
Arabkir,90000,qare,0,1,1,1,48,0,norm_cond,2,7
Arabkir,130000,qare,0,0,3,2,90,1,norm_cond,3,5
Arabkir,75000,qare,0,0,3,1,75,1,bad_cond,5,5
Arabkir,165000,monolit,1,1,3,1,127,2,bad_cond,15,15
Arabkir,80000,qare,0,0,2,1,54,1,norm_cond,2,5
Arabkir,100000,panelayin,0,1,3,1,100,2,norm_cond,5,14
Arabkir,85000,qare,0,0,3,1,75,0,good_cond,5,5
Arabkir,62000,qare,0,1,2,2,47,0,norm_cond,2,6
Arabkir,152000,monolit,1,1,4,2,115,1,good_cond,10,16
Arabkir,50000,aghyuse,0,0,2,1,56,1,norm_cond,1,5
Arabkir,85000,qare,0,0,2,1,66,1,good_cond,4,5
Arabkir,65000,panelayin,0,1,2,1,64,1,norm_cond,6,9
Arabkir,90000,qare,0,0,2,1,70,1,good_cond,2,3
Arabkir,80000,panelayin,0,1,3,1,74,1,norm_cond,3,9
Arabkir,84000,qare,0,0,3,1,72,1,good_cond,4,5
Arabkir,115000,panelayin,0,1,4,1,89,1,good_cond,7,9
Arabkir,73000,panelayin,0,1,2,1,69,2,good_cond,11,12
Arabkir,56000,qare,0,0,3,1,92,1,norm_cond,1,1
Arabkir,70000,panelayin,0,1,2,1,64,1,norm_cond,5,9
Arabkir,160000,qare,0,0,4,2,210,0,good_cond,1,5
Arabkir,26000,qare,0,1,1,1,24,0,bad_cond,6,6
Arabkir,35000,panelayin,0,1,2,1,36,0,good_cond,1,9
Arabkir,56000,qare,0,0,1,1,46,1,norm_cond,3,5
Arabkir,94000,panelayin,0,1,3,1,79,1,good_cond,11,14
Arabkir,82000,panelayin,0,1,3,1,80,1,good_cond,4,14
Arabkir,79000,qare,0,0,2,1,45,1,good_cond,5,5
Arabkir,155000,panelayin,0,1,3,1,92,1,good_cond,5,9
Arabkir,110000,qare,0,0,3,1,86,1,norm_cond,4,5
Arabkir,175000,monolit,1,1,4,2,111,1,bad_cond,5,18
Arabkir,87000,qare,0,0,4,1,107,1,norm_cond,5,5
Arabkir,87000,qare,0,0,4,1,107,1,good_cond,5,5
Arabkir,78000,panelayin,0,1,4,1,80,1,norm_cond,5,14
Arabkir,110000,qare,0,1,5,2,140,0,good_cond,6,6
Arabkir,125000,qare,0,0,3,1,100,1,good_cond,1,5
Arabkir,85000,monolit,1,1,3,1,65,1,good_cond,2,16
Arabkir,135000,qare,0,0,3,1,105,1,good_cond,5,5
Arabkir,103000,qare,0,0,3,1,94,1,good_cond,2,5
Arabkir,138000,qare,0,0,3,1,76,1,norm_cond,3,5
Arabkir,45000,panelayin,0,1,2,1,37,0,norm_cond,9,9
Arabkir,85000,panelayin,0,1,4,2,77,2,norm_cond,1,9
Arabkir,120000,panelayin,1,1,3,1,93,0,good_cond,9,14
Arabkir,80000,qare,0,0,4,2,76,1,norm_cond,2,3
Arabkir,170000,monolit,0,1,3,2,120,1,bad_cond,6,8
Arabkir,55000,monolit,0,0,2,1,43,1,good_cond,2,5
Arabkir,95000,qare,0,0,4,1,78,1,good_cond,5,5
Arabkir,60000,monolit,1,1,2,1,43,0,good_cond,7,8
Arabkir,63000,qare,0,0,3,1,64,1,norm_cond,1,5
Arabkir,150000,monolit,1,1,4,2,123,1,good_cond,5,8
Arabkir,80000,qare,0,0,3,1,70,1,good_cond,5,5
Arabkir,75000,panelayin,0,1,2,1,63,1,norm_cond,11,12
Arabkir,55000,monolit,0,1,3,2,56,0,good_cond,1,9
Arabkir,44200,monolit,0,1,2,1,48,1,bad_cond,8,9
Arabkir,72000,qare,0,1,3,1,72,1,norm_cond,1,6
Arabkir,92000,monolit,1,1,3,1,62,1,good_cond,3,14
Arabkir,70000,qare,0,0,2,1,50,1,good_cond,1,3
Arabkir,55000,qare,0,0,3,1,47,0,good_cond,4,5
Arabkir,138000,qare,0,0,3,2,146,1,good_cond,3,5
Arabkir,110000,monolit,1,1,3,1,65,1,good_cond,2,20
Arabkir,63000,monolit,1,1,2,1,55,1,bad_cond,7,12
Arabkir,62000,qare,0,0,2,1,78,1,norm_cond,1,4
Arabkir,53000,aghyuse,0,0,2,1,45,0,norm_cond,1,5
Arabkir,67000,qare,0,0,3,2,92,1,good_cond,5,5
Arabkir,88000,qare,0,0,3,1,74,0,bad_cond,3,5
Arabkir,77000,panelayin,0,1,2,1,70,2,good_cond,8,9
Arabkir,167000,qare,0,0,3,1,94,0,bad_cond,5,5
Arabkir,85000,qare,0,0,2,1,60,1,good_cond,4,5
Arabkir,63000,panelayin,1,1,2,1,52,1,good_cond,3,9
Arabkir,23000,panelayin,0,1,1,1,22,1,norm_cond,6,6
Arabkir,105000,qare,0,0,3,2,90,1,norm_cond,2,4
Arabkir,70000,qare,1,1,3,2,62,0,good_cond,1,6
Arabkir,73000,panelayin,0,1,3,1,81,1,norm_cond,2,16
Arabkir,210000,qare,1,1,3,2,141,1,good_cond,6,16
Arabkir,78000,qare,0,0,2,1,63,1,good_cond,4,4
Arabkir,45000,qare,0,0,1,1,30,1,good_cond,3,4
Arabkir,103000,qare,0,0,3,2,137,1,good_cond,1,5
Arabkir,120000,panelayin,0,1,3,1,94,1,good_cond,8,9
Arabkir,150000,qare,0,1,4,2,132,0,good_cond,7,7
Arabkir,53000,qare,0,0,3,1,60,1,norm_cond,5,5
Arabkir,87000,panelayin,0,1,3,1,81,0,good_cond,5,14
Arabkir,133000,monolit,1,1,4,2,91,1,good_cond,10,12
Arabkir,67650,qare,0,0,2,1,55,1,good_cond,5,5
Arabkir,255000,monolit,1,1,3,2,119,2,good_cond,8,15
Arabkir,26000,qare,0,0,1,1,25,0,good_cond,4,4
Arabkir,65000,qare,0,1,2,1,48,0,good_cond,8,9
Arabkir,107000,qare,0,0,2,1,78,1,good_cond,3,4
Arabkir,110000,qare,0,0,4,1,99,1,good_cond,2,5
Arabkir,72000,panelayin,0,1,3,1,80,1,bad_cond,5,9
Arabkir,38000,panelayin,0,1,2,2,36,0,norm_cond,9,9
Arabkir,80000,qare,0,1,3,1,87,0,norm_cond,7,7
Arabkir,90000,panelayin,0,1,3,1,87,1,good_cond,14,16
Arabkir,110000,qare,0,0,6,1,130,1,norm_cond,2,3
Arabkir,87000,panelayin,0,1,3,1,82,0,norm_cond,5,14
Arabkir,140000,monolit,0,1,3,2,96,0,good_cond,2,7
Arabkir,56000,qare,0,0,1,1,45,0,good_cond,4,5
Arabkir,75000,panelayin,0,1,3,1,75,1,good_cond,2,9
Arabkir,140000,qare,0,0,5,1,135,1,norm_cond,4,5
Arabkir,78000,panelayin,0,1,4,1,82,0,norm_cond,4,9
Arabkir,185000,monolit,0,1,2,1,99,1,good_cond,8,9
Arabkir,80000,qare,0,0,1,1,53,1,norm_cond,1,4
Arabkir,60000,panelayin,0,1,2,1,45,1,good_cond,3,9
Arabkir,60000,panelayin,0,1,2,1,45,1,good_cond,1,9
Arabkir,78000,panelayin,0,1,3,2,80,1,norm_cond,6,9
Arabkir,145000,panelayin,0,1,3,1,105,2,good_cond,5,13
Arabkir,95000,qare,0,1,3,3,108,0,norm_cond,7,8
Arabkir,67650,qare,0,0,2,1,55,1,good_cond,5,5
Arabkir,70000,qare,0,0,2,1,56,1,good_cond,5,5
Arabkir,55000,qare,0,0,1,1,32,1,good_cond,4,5
Arabkir,52000,qare,0,0,1,1,41,1,norm_cond,5,5
Arabkir,160000,monolit,1,1,4,2,132,1,norm_cond,9,10
Arabkir,100000,qare,0,0,3,1,83,2,norm_cond,3,5
Arabkir,75000,monolit,0,0,3,1,70,0,bad_cond,4,4
Arabkir,62000,panelayin,0,1,2,1,54,0,good_cond,10,14
Arabkir,74000,panelayin,0,1,2,1,70,0,norm_cond,8,9
Arabkir,89000,qare,0,0,4,1,110,1,norm_cond,2,4
Arabkir,60000,qare,0,0,3,1,66,0,good_cond,2,3
Arabkir,160000,qare,0,0,3,1,98,1,norm_cond,2,3
Arabkir,90000,panelayin,0,1,3,2,82,2,good_cond,8,9
Arabkir,91000,panelayin,0,1,3,1,80,0,bad_cond,2,9
Arabkir,80000,qare,0,0,2,1,53,1,norm_cond,4,5
Arabkir,130000,monolit,1,1,2,1,67,1,good_cond,4,18
Arabkir,90000,panelayin,0,1,3,3,76,1,good_cond,6,9
Arabkir,85000,panelayin,0,1,2,1,65,0,good_cond,2,9
Arabkir,53000,qare,0,0,2,1,36,1,good_cond,2,5
Arabkir,63000,qare,0,0,2,1,49,1,good_cond,5,5
Arabkir,67000,monolit,1,1,2,1,49,0,good_cond,6,9
Arabkir,67000,monolit,1,1,2,1,49,0,good_cond,6,9
Arabkir,60000,panelayin,0,1,1,1,42,0,bad_cond,9,9
Arabkir,45000,qare,0,0,1,1,35,1,bad_cond,3,4
Arabkir,88000,qare,0,0,2,1,67,1,good_cond,4,5
Arabkir,72500,panelayin,0,1,2,1,70,1,good_cond,3,9
Arabkir,76500,panelayin,0,1,3,1,80,1,norm_cond,5,9
Arabkir,90000,qare,0,0,3,1,96,0,bad_cond,2,5
Arabkir,87000,panelayin,0,1,4,2,96,1,norm_cond,5,9
Arabkir,37000,qare,0,0,1,1,41,0,norm_cond,1,5
Arabkir,52000,panelayin,0,1,1,1,50,1,good_cond,11,16
Arabkir,58000,monolit,0,1,2,1,50,0,norm_cond,2,10
Arabkir,50000,qare,0,0,1,1,30,0,norm_cond,2,5
Arabkir,68000,qare,0,0,2,1,68,1,bad_cond,5,5
Arabkir,39000,qare,0,0,1,1,44,1,norm_cond,3,5
Arabkir,110000,monolit,1,0,3,2,100,1,norm_cond,4,4
Arabkir,48000,monolit,0,1,2,3,41,0,norm_cond,8,8
