public_id,price_amd,price_per_sqm_amd,total_area,living_area,kitchen_area,rooms,bathrooms,ceiling_height,floor,balcony_count,has_loggia,has_parking,has_storage,condition,heating,ownership_docs,lat,lon,building_type,construction_year,total_floors,has_elevator,seismic_retrofit,district_slug
Y21-B0983C61,32747000,584768,56,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-63CFCAE5,39296400,517058,76,,,4,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-7ED1ED28,73051000,579770,126,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,arabkir
Y21-4B71881B,37785000,555662,68,,,2,1,,1,1,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-792B1315,50380000,671733,75,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-A2E3115D,36273600,426748,85,,,4,1,,5,2,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-4F1145D8,68013000,715926,95,,,3,2,,9,1,,,,EURO_RENOVATION,,,,,MONOLITH,,9,true,,arabkir
Y21-1DE043A1,44334400,738907,60,,,2,1,,8,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,17,true,,arabkir
Y21-8A60D84A,89172600,979919,91,,,4,1,,3,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-AD300E27,45342000,666794,68,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-D8CBC61F,24434300,568240,43,,,1,1,,7,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-1938A224,47861000,839667,57,,,2,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-32A39AA1,17476822,546151,32,,,1,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,6,true,,arabkir
Y21-921FC2F5,59448400,577169,103,,,4,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-D389CAD5,43326800,646669,67,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-A8B9C3C8,80608000,822531,98,,,4,2,,4,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,18,true,,arabkir
Y21-028B7629,45342000,423757,107,,,3,2,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,arabkir
Y21-17C5635A,89676400,815240,110,,,4,2,,5,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,arabkir
Y21-8A6BF8D4,37905912,430749,88,,,3,1,,5,2,,,,GOOD,,,,,PANEL,,12,true,,arabkir
Y21-AC0699D9,31991300,710918,45,,,1,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-5C475D31,60456000,765266,79,,,3,2,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,arabkir
Y21-04776EF8,32747000,409338,80,,,3,1,,15,0,,,,NEEDS_REPAIR,,,,,PANEL,,15,true,,arabkir
Y21-D3688F9D,57937000,1158740,50,,,2,1,,16,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-AB191B5F,47357200,584657,81,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-3DEF2396,42319200,651065,65,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-A0963606,65494000,689411,95,,,3,2,,6,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-901D1070,62975000,662895,95,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,arabkir
Y21-088EF2F4,32747000,629750,52,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-9224523D,50380000,671733,75,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-C4CE26F4,43326800,637159,68,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-AE747F7C,31739400,495928,64,,,4,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-5E47575E,43830600,617332,71,,,3,1,,1,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-1BD866BC,84134600,895049,94,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-F5D4FBD0,90684000,647743,140,,,5,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,6,true,,arabkir
Y21-B82BAD7C,30228000,629750,48,,,2,1,,6,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,arabkir
Y21-7B74CD3F,28212800,626951,45,,,1,1,,9,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-1119ACB3,83630800,516240,162,,,5,2,,1,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-06695E2B,30228000,604560,50,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-9026DD82,47861000,520228,92,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,8,true,,arabkir
Y21-CBC3D2F3,45342000,487548,93,,,5,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-8D1B544D,40807800,544104,75,,,3,1,,3,2,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-064324B9,26701400,445023,60,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-406D1668,60456000,643149,94,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-329B70ED,75570000,572500,132,,,4,2,,7,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,arabkir
Y21-4DECE63F,46853400,503800,93,,,4,1,,5,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-B867719F,43830600,541119,81,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,arabkir
Y21-19FB17A4,128469000,1079571,119,,,3,2,,8,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,arabkir
Y21-08E73A6A,31235600,650742,48,,,1,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-3BD0CCF3,80608000,732800,110,,,4,2,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-8E83D60E,51891400,378769,137,,,3,2,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-5F5FB298,39800200,621878,64,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,arabkir
Y21-73FF3ACE,38288800,589058,65,,,2,2,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-71CC213B,36777400,503800,73,,,2,2,,9,2,,,,GOOD,,,,,MONOLITH,,16,true,,arabkir
Y21-2B362697,40304000,530316,76,,,3,2,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,7,true,,arabkir
Y21-4C88DC77,43326800,541585,80,,,3,1,,3,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-803E2208,45090100,395527,114,,,5,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-089EDC3C,30228000,719714,42,,,1,1,,9,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-3EC0E972,36273600,377850,96,,,3,1,,5,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-6A4530CE,68013000,790849,86,,,3,1,,6,0,,,,EURO_RENOVATION,,,,,STONE,,6,true,,arabkir
Y21-C76EAB1E,27709000,258963,107,,,4,1,,10,2,,,,GOOD,,,,,PANEL,,16,true,,arabkir
Y21-57D4063E,40304000,876174,46,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,arabkir
Y21-EF3DF45C,36273600,490184,74,,,4,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-661260F9,98241000,687000,143,,,5,1,,3,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,5,false,,arabkir
Y21-26EAEBF9,34258400,601025,57,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-351BBD6E,32747000,528177,62,,,2,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,arabkir
Y21-78BAA235,62975000,649227,97,,,3,2,,8,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,8,true,,arabkir
Y21-50BB2814,27709000,577271,48,,,3,1,,5,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-6EEC1CE6,37785000,539786,70,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,arabkir
Y21-586F8229,65494000,654940,100,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,arabkir
Y21-4ED6E70A,60456000,643149,94,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-5EB68AEA,30228000,629750,48,,,2,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,9,true,,arabkir
Y21-7BC375C1,39296400,503800,78,,,4,2,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-614BB627,52899000,556832,95,,,3,1,,16,1,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,arabkir
Y21-E9696B01,22671000,515250,44,,,2,1,,4,1,,,,GOOD,,,,,STONE,,6,true,,arabkir
Y21-987FE9A2,35266000,629750,56,,,2,2,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-204B7F32,60456000,828164,73,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-38A56224,60456000,828164,73,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-1B89CDB9,47861000,531789,90,,,3,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,arabkir
Y21-3399A3EE,41311600,860658,48,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-7F406635,56425600,581707,97,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,arabkir
Y21-5DFB83AD,29220400,649342,45,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-21EF0C70,44838200,582314,77,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-43EBD48F,47861000,402193,119,,,4,1,,13,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,arabkir
Y21-3481D01A,40304000,359857,112,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-94493464,50380000,629750,80,,,4,1,,1,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-8E85E80A,75570000,629750,120,,,3,1,,14,0,,,,NEEDS_REPAIR,,,,,STONE,,15,true,,arabkir
Y21-B31B2F3E,34258400,761298,45,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-9E96BD44,29220400,487007,60,,,2,1,,1,1,,,,GOOD,,,,,STONE,,8,true,,arabkir
Y21-8FEF38D0,35266000,424892,83,,,3,2,,1,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-C5F3A008,33754600,703221,48,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-C815832E,47861000,674099,71,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-6CD1FD09,47861000,563071,85,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-A9913455,62975000,484423,130,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,arabkir
Y21-6A24D5C7,69020600,945488,73,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-8D0C5388,28716600,495114,58,,,2,2,,5,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-D877F9FB,60456000,839667,72,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,arabkir
Y21-8E9CE55A,57937000,724213,80,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,arabkir
Y21-E799DE8A,57937000,629750,92,,,3,2,,11,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,arabkir
Y21-EF2F193D,37785000,532183,71,,,3,2,,7,1,,,,GOOD,,,,,PANEL,,16,true,,arabkir
Y21-CA91BB93,40304000,575771,70,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-9599CE97,60456000,679281,89,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-CD4113F6,33250800,554180,60,,,2,1,,1,0,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-D6535D74,59952200,611757,98,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-24E91351,52899000,734708,72,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,MONOLITH,,9,true,,arabkir
Y21-C8A9FE4A,67962620,522789,130,,,4,2,,3,1,,,,EURO_RENOVATION,,,,,STONE,,7,true,,arabkir
Y21-7812C222,50380000,519381,97,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-E3BA54C6,20101620,418784,48,,,1,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-320324A6,39296400,586513,67,,,2,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-A133049D,125446200,1130146,111,,,3,3,,13,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-21A30B7F,34762200,609863,57,,,2,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-EE484062,22671000,687000,33,,,1,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-1B8BD839,39800200,410311,97,,,3,1,,9,0,,,,GOOD,,,,,MONOLITH,,16,true,,arabkir
Y21-2E89B79A,34762200,534803,65,,,3,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-F16AEC37,83127000,791686,105,,,3,2,,2,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-AD386845,50380000,566067,89,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-638E8DF7,32747000,574509,57,,,2,2,,1,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-4F7F400C,32747000,436627,75,,,3,1,,1,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-FC5D9ADF,25693800,389300,66,,,2,1,,8,1,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-F382F255,41311600,425893,97,,,3,1,,5,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-1BC4B1A1,56929400,801823,71,,,3,2,,13,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,arabkir
Y21-4CD2FEE0,28212800,564256,50,,,1,1,,2,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-60640B85,70532000,671733,105,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,9,true,,arabkir
Y21-A4E95457,30228000,671733,45,,,2,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-FE1E7288,62975000,828618,76,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-29947B79,26701400,445023,60,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-ECECDE74,28716600,574332,50,,,2,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-819B256F,115874000,1072907,108,,,2,2,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,arabkir
Y21-5DADB7D9,28212800,434043,65,,,2,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-91D361D3,31739400,634788,50,,,1,1,,9,1,,,,GOOD,,,,,PANEL,,12,true,,arabkir
Y21-258B7FC5,22671000,708469,32,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,PANEL,,5,false,,arabkir
Y21-E98031ED,39800200,865222,46,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-30266F2F,76577600,654509,117,,,4,2,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,arabkir
Y21-329AFFDD,35266000,766652,46,,,2,1,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-0493D1B7,30228000,549600,55,,,2,1,,3,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,12,true,,arabkir
Y21-18A9936B,26701400,445023,60,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-DA7CBC99,44334400,661707,67,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-5042FC42,125446200,1130146,111,,,3,3,,13,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-AFC017E0,67005400,736323,91,,,4,2,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,arabkir
Y21-32A5268F,28716600,522120,55,,,2,1,,7,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-CE38F5EE,50380000,671733,75,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-89C8AB48,31235600,650742,48,,,1,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-63BBC46D,46097700,576221,80,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-22024A9B,34006500,485807,70,,,2,1,,4,0,,,,GOOD,,,,,STONE,,4,false,,arabkir
Y21-E962C082,23678600,563776,42,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-5DDB5904,33754600,784991,43,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-2A245CA3,57937000,673686,86,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-6CCC46F9,39800200,545208,73,,,3,2,,5,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-FE24520A,45342000,527233,86,,,3,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-835598A2,51891400,378769,137,,,4,2,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-69D81044,29220400,621711,47,,,2,1,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,arabkir
Y21-2AC08525,70532000,750340,94,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-AF4B108F,90684000,1018921,89,,,3,2,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,arabkir
Y21-0475A1ED,52899000,528990,100,,,3,1,,4,1,,,,GOOD,,,,,NEW_BUILD,,5,false,,arabkir
Y21-1E5D0B38,55418000,583347,95,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-E3E766EC,37785000,434310,87,,,3,1,,1,2,,,,GOOD,,,,,STONE,,4,false,,arabkir
Y21-2CA701B5,51891400,378769,137,,,3,2,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-A7495E4B,55418000,769694,72,,,3,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-CCE3BD24,42823000,570973,75,,,3,1,,9,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-6BE2EA4F,115874000,905266,128,,,4,3,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-0665E310,40304000,485590,83,,,3,1,,10,1,,,,GOOD,,,,,PANEL,,10,true,,arabkir
Y21-4C859207,61463600,778020,79,,,3,2,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,arabkir
Y21-3A4F1152,42319200,564256,75,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-1168F7A2,43326800,515795,84,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-079EB8AD,28716600,358958,80,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,1,false,,arabkir
Y21-0AF0312F,65494000,727711,90,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-A04A2EBB,43326800,555472,78,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-043EFC4A,60456000,604560,100,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-06082674,60456000,671733,90,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,arabkir
Y21-EC89C935,37785000,497171,76,,,3,1,,5,0,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-BE996C79,38288800,627685,61,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-10206519,100760000,458000,220,,,6,3,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-7D455011,37785000,478291,79,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-440D5323,40304000,575771,70,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-2A6054D9,40304000,575771,70,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,arabkir
Y21-97FD2965,28716600,667828,43,,,2,1,,2,1,,,,GOOD,,,,,STONE,,4,false,,arabkir
Y21-638194E0,125950000,703631,179,,,3,1,,14,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,14,true,,arabkir
Y21-AC7BF16F,23678600,394643,60,,,2,1,,1,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-EC526CE6,32747000,642098,51,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-23BE2A0B,35769800,687881,52,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-F49413BF,36273600,490184,74,,,3,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-695A7675,29220400,679544,43,,,1,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-438119D4,21159600,587767,36,,,1,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-A6CEF5FD,29724200,632430,47,,,2,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-459A2A6A,55418000,622674,89,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,arabkir
Y21-0AF5E3A1,92447300,577796,160,,,5,3,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-20B0CEEA,33754600,535787,63,,,2,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-997F9C87,46853400,503800,93,,,4,1,,5,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-C444FAD4,26197600,873253,30,,,1,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-50FCC9B1,75570000,944625,80,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,arabkir
Y21-A1A5DAB8,27709000,692725,40,,,1,2,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-B754C3EA,49372400,649637,76,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,6,true,,arabkir
Y21-62D9633C,42823000,594764,72,,,2,1,,4,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-68F3DF6A,90684000,1079571,84,,,3,2,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,arabkir
Y21-87DB4EC0,56425600,910090,62,,,2,1,,15,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,arabkir
Y21-4602A40C,60456000,623258,97,,,4,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-ED4DB0E9,42823000,603141,71,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-D9746B9B,52899000,594371,89,,,4,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,arabkir
Y21-54566AD7,52899000,528990,100,,,4,2,,6,1,,,,EURO_RENOVATION,,,,,STONE,,7,true,,arabkir
Y21-DA90DC85,49372400,931555,53,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,arabkir
Y21-6B80FB5F,33754600,401840,84,,,3,2,,5,2,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-D30E0368,32747000,503800,65,,,3,1,,2,1,,,,GOOD,,,,,STONE,,4,false,,arabkir
Y21-C6F5EA71,68516800,787549,87,,,3,2,,6,2,,,,EURO_RENOVATION,,,,,MONOLITH,,12,true,,arabkir
Y21-D21E9C79,31235600,624712,50,,,2,1,,7,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,arabkir
Y21-7D9D86FE,54410400,697569,78,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,arabkir
Y21-1E709B2E,35769800,627540,57,,,2,1,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-00AE1063,60456000,657130,92,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-08BBE19C,60456000,657130,92,,,4,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,arabkir
Y21-0D8359C8,29220400,608758,48,,,2,1,,1,1,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-2DA6FC1B,44334400,682068,65,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-68C83815,27709000,659738,42,,,2,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,arabkir
Y21-025AD741,42823000,423990,101,,,3,1,,5,2,,,,GOOD,,,,,STONE,,5,false,,arabkir
Y21-2D572AAB,60456000,643149,94,,,3,2,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-CEB70753,48868600,498659,98,,,3,1,,4,0,,,,GOOD,,,,,STONE,,8,true,,arabkir
Y21-573F47DA,37785000,478291,79,,,3,1,,4,1,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-09D7CB86,28716600,870200,33,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,arabkir
Y21-123B18E5,49876200,600918,83,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,arabkir
Y21-21214888,43830600,481655,91,,,3,1,,3,1,,,,GOOD,,,,,PANEL,,9,true,,arabkir
Y21-3E1E358B,110836000,846076,131,,,4,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,arabkir
